timestamp,hour_of_day,sending_address,receiving_address,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,risk_score,anomaly
2022-09-25 20:04:12,20,0xb9c16f73132ef6a9d6f790db5031ace40b0d7a24,0x6581e36d96fae9eec6e9b94802ffab6e3f017462,1101.9946392432125,transfer,Asia,10.0,4,46,focused,established,18.75,low_risk
2022-09-18 09:21:02,9,0x0777bd72cd7022f19c613ecd4e91b90e6011ae9c,0xdcc20e844f3ac51754f981cb0707a00b83f10b02,436.0281074984508,sale,North America,172.0,7,156,high_value,veteran,52.5,low_risk
2022-02-16 00:09:02,0,0x9d32d0bf2c00f41ce7ca01b66e174cc4dcb0c1da,0x39f82e1c09bc6d7baccc1e79e5621ff812f50572,325.0192007605058,transfer,Europe,172.16,2,37,random,new,35.4375,low_risk
2022-03-16 22:25:51,22,0xd6e251c23cbf52dbd472f079147873e655d8096f,0x51e8fbe24f124e0e30a614e14401b9bbfed5384c,673.8897752267408,purchase,Africa,172.0,5,52,focused,established,26.25,low_risk
2022-12-18 19:53:09,19,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,0x52c7911879f783d590af45bda0c0ef2b8536706f,944.7839670767776,sale,Africa,192.168,1,22,random,new,50.0,low_risk
2022-02-24 06:35:44,6,0x93efefc25fcaf31d7695f28018d7a11ece55457f,0x8ac3b7bd531b3a833032f07d4e47c7af6ea7bace,390.7560117816583,purchase,South America,192.0,5,48,focused,established,35.4375,low_risk
2022-05-19 21:21:15,21,0xad3b8de45d63f5cce28aef9a82cf30c397c6ceb9,0x6fdc047c2391615b3facd79b4588c7e9106e49f2,597.1123764194932,transfer,South America,172.16,2,28,random,new,26.25,low_risk
2022-05-12 09:18:54,9,0xa99b9a7f5c5dd37429771efd3b93c6fbe1ab2936,0x5a78c88c5fc1e9b512f6c64e266b46a9db0a7238,900.5515763296705,purchase,Asia,192.0,3,55,focused,established,31.25,low_risk
2022-07-15 04:40:25,4,0xcca095ad2d508c200bda1141f783d77c3e6cbb08,0xb71a4df291ea8e9996a74e77ab63f5abcbfe90f5,491.44330802239847,sale,Asia,10.0,6,119,high_value,veteran,70.875,moderate_risk
2022-01-23 12:02:51,12,0xe0b340171486b08f0c1f4ac607ed776478cefd2b,0x577754308538f4be10a41afb4f8900cd24d7098f,738.172741496337,transfer,Europe,10.0,6,149,high_value,veteran,43.75,low_risk
2022-07-03 16:30:55,16,0xb0b2f6fc707fbb7f9d27a9f4fe0cb0d6b39a0155,0xd6ba299fdd52f09f01d9648036ca446498c01ac2,882.1075651950912,transfer,Asia,172.16,1,28,random,new,31.25,low_risk
2022-08-17 01:20:50,1,0x6ea0e02fb6ee893dc3b70b98df1a48165d28eb09,0xc28cbdb253f12174f7aa80ff6c6660f2e09397d7,711.0197008829394,scam,Asia,192.168,1,35,random,new,100.0,high_risk
2022-04-27 14:25:25,14,0xed50d9894bd4379c934f7d19a60eedbc41af792f,0xe0b340171486b08f0c1f4ac607ed776478cefd2b,48.24605435674681,sale,North America,192.168,6,146,high_value,veteran,50.0,low_risk
2022-01-15 21:35:40,21,0xb861dba00f3213878d23606b20e3871f34c12020,0xbdac6e49b5b53147caf71fc95f91c85fb11a778e,450.5908575271037,purchase,North America,172.16,1,20,random,new,36.75,low_risk
2022-06-09 13:53:31,13,0xfcf9a3467d3d93688fb17b4ebb6b681b1fa29f94,0x6d4f7db757a1bd6bb43029ee13c037651ca20c74,521.024115341272,sale,Europe,192.0,2,24,random,new,42.0,low_risk
2022-05-05 13:13:24,13,0xd2cff98e8e707049db92500414fec6f0bb5c895c,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,934.0005128356484,transfer,North America,10.0,4,57,focused,established,18.75,low_risk
2022-01-17 12:03:46,12,0x927f8801cf6073f5b6da2df4def5f548735e7062,0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,842.772819950935,transfer,Europe,192.0,7,90,high_value,veteran,43.75,low_risk
2022-08-13 21:26:31,21,0x6840e1b08ee1b07323601cb517a7fa770209cbc9,0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,74.40258355988198,sale,Africa,172.16,7,102,high_value,veteran,50.0,low_risk
2022-12-22 18:08:15,18,0xbdac6e49b5b53147caf71fc95f91c85fb11a778e,0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,132.7167400950671,scam,Africa,192.0,2,32,random,new,90.0,high_risk
2022-10-23 16:24:11,16,0x1d29e3b6f9cfd846fc2cd0d8fa8df9118fcf4ff1,0x00e146b83342807fb6d5ada66b9559de1fcb7635,462.33489957650926,purchase,Asia,10.0,1,29,random,new,36.75,low_risk
2022-03-23 00:09:10,0,0x0e7af9cd50f3db30d7d58fd6fba5e53af590b615,0x11229f1b76e0b0a36aa08911872979e7571de3a2,136.95248600670374,transfer,North America,172.16,5,42,focused,established,20.25,low_risk
2022-05-10 21:03:33,21,0x913bb81a957aec7d0e46c8dfc46f87cdde2e7b59,0x4ec607d0d5683a6e2fa4ca1278205bd81f47ce82,202.86509111224115,sale,Africa,192.0,8,82,high_value,veteran,50.0,low_risk
2022-07-17 17:27:22,17,0x5deea2e63a6612746242000162949ba96d86f328,0x347a5b2f83484ff8983a8e7d5932575037da5e6e,762.7761908296231,transfer,South America,192.0,6,144,high_value,veteran,43.75,low_risk
2022-09-22 04:14:34,4,0xddbe1291b454f9b8699220f1e8724aa641ef4b42,0x51c0d24ccc5d9b0dd793052cb2d41efde2568056,550.8012669976116,transfer,Europe,172.0,4,74,focused,established,21.2625,low_risk
2022-11-19 16:53:11,16,0x8ccc1bf3ffd76f7c07f9feef2ae49c2acbc4d146,0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,373.68912378298626,purchase,Asia,192.0,2,21,random,new,36.75,low_risk
2022-02-21 15:14:02,15,0xb861dba00f3213878d23606b20e3871f34c12020,0x407cc9424fd62a58b14d11af3169f0bc6e9ae0b8,46.6547417063951,transfer,Africa,172.16,1,25,random,new,25.0,low_risk
2022-06-17 17:36:32,17,0x41625efc8faf9a45b7e2573215897be5a4753c51,0x8011f8540db66bcd151239583c14ba727eca9af4,433.120120476299,purchase,Europe,192.0,2,20,random,new,36.75,low_risk
2022-08-29 11:05:14,11,0x88b8bd8bfa1f2ba63f7c9c3613596b98eee4cfbe,0xcd19a8ffd47a6358b4eaa3ba2dfd223f6c3e91aa,366.5672009797313,purchase,North America,192.0,3,64,focused,established,26.25,low_risk
2022-02-14 17:04:56,17,0x7cb57ac73f0c5a47b4501774b9ef68c26eba852c,0x50faf31a0864d01e098e833d31e67b0b8154eb05,790.722233888217,sale,South America,192.0,8,132,high_value,veteran,62.5,moderate_risk
2022-11-07 15:46:04,15,0x5c4f4e14c057359a61fd18fcd2cefc0bbf854f7a,0x2aea4036804b9dabfff3273ab296d6f519f85f7b,45.03284429548387,sale,North America,172.16,8,158,high_value,veteran,50.0,low_risk
2022-01-25 19:06:10,19,0xbbd27de41c75703fbc5b4ad84aa813903bb2e80f,0xbcbcacf1f2e151263e3890da058f6fa2b7b881d9,858.5988521516806,sale,South America,192.0,6,92,high_value,veteran,62.5,moderate_risk
2022-11-05 16:01:48,16,0x862d4927565384533339137fbc0f18a71f33d291,0xeb57df95b6822a78c2be987e14df39eb23221134,241.6824991637322,transfer,Africa,172.0,3,72,focused,established,15.0,low_risk
2022-07-16 18:35:10,18,0x0c3d664e0278147460b1473376d615be29300f08,0x4d83a707c36c3b9c3f73e38e99e2d6f7940d0729,446.0087988343227,sale,Asia,10.0,6,134,high_value,veteran,52.5,low_risk
2022-02-13 09:45:36,9,0xf69856e25444d5fb10dc3b6f2a320e6c1efc3a09,0xc437f6b9d6dc254046417aa7b0aae3673cb267cd,1251.3872012933966,transfer,Europe,172.16,1,34,random,new,31.25,low_risk
2022-10-10 06:18:13,6,0x63fdba900f030424b4b6e4751471596bb82c5c86,0xe1c7f902df458284a00edeca77c7e65b091c6855,636.9201593724129,sale,Europe,172.16,6,146,high_value,veteran,70.875,moderate_risk
2022-12-07 00:14:44,0,0xf0d6bebfc2d985fe3f46d2d9c04819ffb9e6d605,0xe4dda16590c1b05a186a0c0055914c056f037a05,247.09206161888764,transfer,Europe,192.168,6,154,high_value,veteran,47.25,low_risk
2022-05-17 04:02:08,4,0x07f5d673750440692d3e8fa711e48d890091e5f3,0xc0587f10c4247ded0b37c08b6bfbe4107afe2a9d,727.1825754889717,transfer,South America,172.0,7,92,high_value,veteran,59.0625,low_risk
2022-08-25 14:01:38,14,0xc86ac691f8ed60430c73c3c7df39e6b3031f1660,0x0bb3d56593906e55aaa3b3f3e525b90b857fe0ce,206.0765158997496,sale,South America,172.16,7,84,high_value,veteran,50.0,low_risk
2022-07-08 05:40:26,5,0x0f00f63e28dc0e131d2df0859a6e700a79430a72,0xfafb6c7bcac939fccb380f622e3d2630d5b02ca8,272.0313489553573,purchase,Africa,172.16,1,36,random,new,47.25,low_risk
2022-07-24 15:29:34,15,0x06b7ab84b65c20ef760cf7a52903a9c903f61cab,0x69919f30bedfca39f0d897328100d22381567fc2,563.1561307170799,purchase,North America,192.0,5,53,focused,established,26.25,low_risk
2022-12-14 00:23:19,0,0xe97ac3b49a92a25846e21a6d28da97ab9867b97b,0x6a9ab4e5a03178843826f1dcda742ca41851cffb,602.5825210940628,sale,Africa,10.0,6,151,high_value,veteran,70.875,moderate_risk
2022-10-02 06:15:00,6,0x156d8001b8313e065bddaa57c4440c0b7da880e1,0xcf9e3898e418e3dcc57601de78ca5f684f0fb05f,657.9705138225229,transfer,Asia,172.0,4,75,focused,established,21.2625,low_risk
2022-05-01 17:05:08,17,0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,0x7409609cded76dc9192abdcbb3036b0dbe045328,1307.5535802511536,transfer,Asia,10.0,2,22,random,new,31.25,low_risk
2022-01-15 05:53:59,5,0xf95da977c26b073fbc143abc23d6e8c25e1e6b92,0xdfa8523a0fbc3dfeb30d2aab86f0b22f4afeb25c,293.41644136377283,purchase,Europe,192.0,3,40,focused,established,33.75,low_risk
2022-07-13 01:22:09,1,0xfff61889339b01858cc0b3034ecc59aa7f47db25,0x55f58111180d5b856ffd7688ac1a83c7901edeb8,560.5996283380518,transfer,South America,172.0,4,49,focused,established,21.2625,low_risk
2022-11-22 22:33:29,22,0xca6d45d55dd03bc82d6e124508232d7c4fa84ebe,0x2eb06aa66934352ec5f746926ce9fcae55264a21,923.4598509200187,sale,North America,192.0,8,132,high_value,veteran,62.5,moderate_risk
2022-01-09 19:12:53,19,0x231dd8e2959e878a59a26ebdbf6f7d122403f350,0xaa4e0c93fb97f2512be69d454096ce385e25daf3,708.0918519784924,sale,South America,192.168,7,89,high_value,veteran,62.5,moderate_risk
2022-06-08 17:30:58,17,0x32426fc2964548bc62a15bd06219b6f56df70c8d,0xe088145274cda0e36ab21cd62e2c05b97d5831af,744.0289789685471,scam,South America,172.0,1,22,random,new,100.0,high_risk
2022-05-07 06:54:02,6,0xe61fce77abc7e2b68c3e22741d34b853f76ad7aa,0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,0.01,sale,North America,192.168,1,27,random,new,54.0,low_risk
2022-07-26 21:24:33,21,0x6dfa997313561f76f4ea1c1108839dc5daf44f24,0x44254da8674f7b629e0b90c3c9af754db2d19c3e,549.6752195529111,sale,Europe,192.0,2,22,random,new,42.0,low_risk
2022-10-27 13:21:24,13,0x99f3892015fadddceeda935399979f8f86393d99,0x4d21a101a856354db6d3bd5ce56730cc26565e35,556.2351292062795,purchase,Europe,172.16,4,77,focused,established,26.25,low_risk
2022-01-03 17:32:56,17,0x068b2d763fa2b7bf7df1bbe747ce65665450be98,0x02af9102a2b6e8fc4dbfc65e7d9280f732374fb3,376.8519774782508,sale,Asia,172.16,1,37,random,new,42.0,low_risk
2022-11-02 11:44:35,11,0xe6cf0f869bd0fe0bad3f64952f43ab142c679a1d,0x7cadcf96eec22cc067063b96ab4f6cb996d391ec,311.5322471575305,purchase,South America,172.16,3,46,focused,established,26.25,low_risk
2022-03-05 21:56:30,21,0xc867aed43b9f3981660886955e5aa0874b0c472b,0xeb4b9027cec7bf62268e994678806e80323a272d,806.0870045794373,sale,Asia,172.0,6,86,high_value,veteran,62.5,moderate_risk
2022-03-04 23:18:13,23,0x6b7b931603056cb8aed7477068c071591a5ee3e9,0x42f64284f4435ce6a0af4f3112fe34e116444b1d,249.04888627838463,transfer,Europe,10.0,6,153,high_value,veteran,35.0,low_risk
2022-11-21 04:18:43,4,0x577754308538f4be10a41afb4f8900cd24d7098f,0x8ca22b169ae66648e5a4d155473ef2940fc50f10,1050.7816047291592,transfer,South America,192.0,1,26,random,new,42.1875,low_risk
2022-05-13 08:17:45,8,0xd6ba299fdd52f09f01d9648036ca446498c01ac2,0xfda2b6ba8035837024610a5d601305a4772e193b,492.7672278689216,purchase,South America,10.0,1,25,random,new,36.75,low_risk
2022-04-26 23:51:44,23,0x905c58bd08384496022948bde9d2a31a2cafb958,0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,305.10394122682953,purchase,Asia,10.0,3,67,focused,established,26.25,low_risk
2022-07-23 15:27:16,15,0x843edcd028b934def2fe178caf7f32756f4beff2,0xef361793cd6573a2ea89fb9913efb850fa5430f0,76.05379885516555,purchase,North America,172.16,5,74,focused,established,25.0,low_risk
2022-08-02 05:44:23,5,0xcb4da8b5cb522d14cbba667218c5562827c4b771,0x88d991c7b82b38c3946dd5254002c7509e62c89b,418.2612522236798,purchase,North America,10.0,1,38,random,new,49.612500000000004,low_risk
2022-07-31 20:10:54,20,0x63090ea6afb98c9473a6d91cb66cfbf31afefb1f,0x6f978be565d6d01f74c819eec715a8a4d026b679,689.1643759474266,phishing,North America,10.0,1,34,random,new,100.0,high_risk
2022-10-16 11:28:10,11,0x816c6b3b530184e078d3c89dc74e53c749cc0acc,0x1be86b54194e0185d797b09286f363ee03648af3,756.2391694780213,transfer,Asia,172.16,5,76,focused,established,18.75,low_risk
2022-05-15 23:52:09,23,0x7a8ee352be59203fb99e874c83a6c70b23a22557,0xef361793cd6573a2ea89fb9913efb850fa5430f0,1048.9472447769394,sale,Europe,192.168,8,98,high_value,veteran,62.5,moderate_risk
2022-11-28 05:18:47,5,0x725898e4e2784026cdbf89f8dfe77dc965f2059d,0xa47a97907b93d454b7ec8c9a6b3d02ff838c052d,599.2840561504967,scam,South America,172.0,2,33,random,new,100.0,high_risk
2022-04-03 06:29:09,6,0x4f3070a2a31388c4897667752bbfac56d6426bb0,0x1a36a5e00724ede9f2058040c61f7e9ad0b0daf0,851.4062943668907,sale,Europe,192.0,6,152,high_value,veteran,84.375,moderate_risk
2022-07-29 03:56:22,3,0x89b0869d0c38af44f7ceb985866ebfa0b33e3c45,0x286ef64d01b015ec5eb8b5da32cb1ebd235806fd,180.79023346953295,transfer,Africa,192.0,1,33,random,new,33.75,low_risk
2022-05-13 08:53:45,8,0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,0xd6e251c23cbf52dbd472f079147873e655d8096f,617.6050848222028,phishing,South America,10.0,1,32,random,new,100.0,high_risk
2022-11-04 20:15:46,20,0x81869cf94beea3021b94269ad41ed0b69fedae2f,0x94c8462edd20b1e2b3d44bd63c2e3c05acd73671,93.11419929396294,sale,South America,10.0,6,151,high_value,veteran,50.0,low_risk
2022-02-05 18:34:08,18,0xa61219986994faa88f77140820ed84e4dd936ea9,0x3ad530ed0f019b018aae1dfb75a5ce8a11ddf799,312.91186947254744,transfer,Asia,172.0,5,78,focused,established,15.75,low_risk
2022-12-28 16:08:28,16,0x794d36a3b1eaa49b97ea4e3b52aca37977e916c6,0xc028752d06eb95cdd6a708346ba0849e2495fc3d,683.2944756430444,purchase,Africa,192.0,5,50,focused,established,26.25,low_risk
2022-06-23 18:32:15,18,0xd03d6a433a903052df6420f3756a79b8cc7aadcd,0x99d8f6c4760a1078c3bceed9e27e397fb488e19a,447.3385640248412,purchase,North America,10.0,2,39,random,new,36.75,low_risk
2022-01-05 11:12:37,11,0x407cc9424fd62a58b14d11af3169f0bc6e9ae0b8,0x55f58111180d5b856ffd7688ac1a83c7901edeb8,782.6287157727687,transfer,South America,172.16,6,136,high_value,veteran,43.75,low_risk
2022-04-08 15:23:45,15,0xd78ae0cc628fc633cbc15641831fdff191d1dc9b,0xe39ec067dc8caca519b0ef9d7c7218a6ad20bc36,633.7675291745759,transfer,Europe,192.0,4,51,focused,established,15.75,low_risk
2022-03-12 04:57:46,4,0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,0xdd084a05770e5a85134701d2819de79429fb1304,7.6104208728381195,sale,Europe,10.0,2,34,random,new,54.0,low_risk
2022-01-28 06:17:12,6,0x00e146b83342807fb6d5ada66b9559de1fcb7635,0x078a440a8081b3267f14dbe15dceb028c13c83c9,464.7846375048192,sale,South America,172.0,6,101,high_value,veteran,70.875,moderate_risk
2022-07-26 10:19:40,10,0x98cf46ad000046c94367f312ee24c8297c60e1d4,0xbbd27de41c75703fbc5b4ad84aa813903bb2e80f,845.9872082393485,transfer,Africa,10.0,5,71,focused,established,18.75,low_risk
2022-02-28 23:07:08,23,0x8ca817f27899447883bbe06223d7772a0fd9e403,0xb7285449d4d724457efcb17bb0aab764dad2015e,83.72385229026281,sale,North America,192.0,1,35,random,new,40.0,low_risk
2022-09-12 14:00:26,14,0x779d3785a9907ba019161da9296c894dc6e7a30d,0xeb3551a15169e024420f534a448795b3a2515765,340.2423365054039,transfer,South America,10.0,1,39,random,new,26.25,low_risk
2022-06-25 19:39:05,19,0x16cac4488ea52c294dedbdcdb6906fa73a088380,0x38a75a8624bff4732f2298a515d3b606d090a0cb,800.9300883520557,scam,South America,172.16,1,27,random,new,100.0,high_risk
2022-08-16 04:13:31,4,0x930a6cd16e7b408b2edbea715e0ada85f6a753e4,0x69e758587e917bebe6d8033afd4fadec04336eb0,743.1193043150498,purchase,Europe,172.0,4,55,focused,established,42.1875,low_risk
2022-12-05 08:07:08,8,0x7c1e9d856ed64a295038809eb90cfd32e2af73f2,0x0fd40817091612a919e4393fd4cdb25b6112e31b,464.21623236723565,purchase,South America,192.168,4,67,focused,established,26.25,low_risk
2022-06-30 18:05:12,18,0x5a2f612d6ae32fedf11f48a7895e4dcd78937941,0x68ec59f4c70c9dab08d0a2f3cbde660c660e9350,740.5629524824061,transfer,Asia,172.0,1,34,random,new,31.25,low_risk
2022-01-04 01:24:03,1,0x03ebaf3f967767ea31c49025fd6928619ec43afd,0xc7bdf2bdc064310896794a9cd1db8eef07ffc32e,149.09980875439305,sale,Africa,192.168,8,115,high_value,veteran,67.5,moderate_risk
2022-06-17 22:28:41,22,0xffa670245089044b1e355508a7843692a25a5e52,0xdce371e2762ac4250469f709c5b766e754e2c9a2,187.4093578716229,transfer,South America,172.0,4,59,focused,established,15.0,low_risk
2022-03-14 14:51:03,14,0x880517c4e61f634eb26e59e702726e2cbae53959,0x66b871992b2d3ebf1e5b94699275469800e796ca,594.0955551295517,purchase,Asia,192.168,5,51,focused,established,26.25,low_risk
2022-04-14 22:46:36,22,0x47989ac5c0879ef6ca9f0278735453e53708a949,0x364b5e310709b4424f3248e11df3c79f8a60a3c7,381.94529277643625,sale,Europe,192.0,6,82,high_value,veteran,52.5,low_risk
2022-05-20 02:24:52,2,0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,0x290a2c307ede6a392103eafe706dc0d1570ce5b1,124.10668034361572,transfer,Asia,172.0,2,29,random,new,33.75,low_risk
2022-09-23 12:08:46,12,0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,0x74a8927bbb9f4ca8c0a3feede1b4b890a10342ee,352.3250775937796,sale,Europe,172.0,6,80,high_value,veteran,52.5,low_risk
2022-10-27 22:51:38,22,0x0ad8484a353ad7e38bb893f8d331d5adbe1b71e5,0x4bfe6fa35149db081520aea5e503946572718756,504.20245205252525,purchase,Africa,172.16,3,71,focused,established,26.25,low_risk
2022-08-04 08:44:29,8,0xd7f3ca7f43868f176e787375424f4231c3a949f9,0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,245.6123010507541,sale,North America,10.0,6,132,high_value,veteran,50.0,low_risk
2022-05-10 12:29:15,12,0x8ac3b7bd531b3a833032f07d4e47c7af6ea7bace,0xc4e8600d5e8b478caf4443955369b48d72d00719,668.3268540906317,purchase,North America,192.0,3,79,focused,established,26.25,low_risk
2022-10-14 13:51:21,13,0xe4c68520d78b29150c4daeab415c1190c50c9bb2,0x9c90e60ef483c906eaf9b4e7a438b92d56a362f8,301.0689256777828,transfer,Africa,172.16,2,30,random,new,26.25,low_risk
2022-04-14 13:45:20,13,0x05ba8f096cd5c9bdfc568ee2b282680999a373a6,0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,707.3319846843987,sale,Africa,172.0,7,125,high_value,veteran,62.5,moderate_risk
2022-09-21 07:07:06,7,0xee6e1f1dcdee441d29f0ded1a7ea8d395c6e21d4,0x153878e6d9c2eaf0db66336b6bc0d378b87789da,560.9291577303502,transfer,Africa,10.0,4,73,focused,established,15.75,low_risk
2022-08-23 10:08:41,10,0xf6511ed068459cab3225fb900437fdfae446e53a,0x113844f9fdd2eb60e8083dec243c1d9522c8af9a,434.82781113362535,transfer,Africa,192.0,4,61,focused,established,15.75,low_risk
2022-02-04 22:29:42,22,0xa086902ca6e836e1aaeeb6efe4e24350fb0e2401,0x18ca211b4cc7a9d06b45a0bda9dee282aca47f06,853.5727040037805,purchase,South America,10.0,2,31,random,new,43.75,low_risk
2022-05-08 10:52:23,10,0xbaea3ed4a1a9cd58ccce5e0f52c68c852deb5c68,0xa0a19623fa75eae2eae5d45eb115574d6aee9390,423.08681576983844,sale,North America,192.168,8,134,high_value,veteran,52.5,low_risk
2022-03-15 13:06:58,13,0xe10fd2a98505e27f1a320465c0fbb31f142aa706,0x0f91c61e58fd468b96f50aa53673b9ffccfaa89a,0.01,purchase,North America,172.16,3,48,focused,established,25.0,low_risk
2022-12-10 11:14:54,11,0xc1c425042188c182c720f0853279cadf5e75ca87,0xa58871acb8e7d95bf26fb4828889a5bc04b8827b,718.6104927251895,scam,North America,172.0,2,21,random,new,100.0,high_risk
2022-11-28 06:34:59,6,0xaaec637c900bb196a381fce271e6cfdb2692e4dd,0x40ae276ca968c3d5461178fad0ff52f00ef148d8,643.5978853885154,purchase,Africa,10.0,5,74,focused,established,35.4375,low_risk
2022-05-15 18:35:38,18,0xcd911350d6fe15e85145d6e03f2573e19b1bc9bb,0x26574dcd0db966e4b88999f601486fe0d0379137,403.9529700558385,transfer,South America,172.16,3,63,focused,established,15.75,low_risk
2022-02-06 23:42:36,23,0xbb12ba94beac38af7e60841ccce50bccf58156fb,0x44155e9a18cbdb540dcff0b1aafb54cfa723ae11,50.492933123490445,purchase,North America,192.0,5,63,focused,established,25.0,low_risk
2022-09-22 00:58:40,0,0x39f82e1c09bc6d7baccc1e79e5621ff812f50572,0x8dc3ba6ac5abfb17dd1ea5c9219fa276db59676a,398.74375696351177,sale,North America,192.0,1,37,random,new,56.7,low_risk
2022-07-01 15:32:01,15,0xc437f6b9d6dc254046417aa7b0aae3673cb267cd,0x7edf38e871e45f5ba43353447099e31d327188e2,416.55548300592324,purchase,Africa,172.0,5,76,focused,established,26.25,low_risk
2022-05-06 09:23:07,9,0xdda7960a274187f8aa0ae1737a6aa9342b244f2f,0x16dfa2c3b52aae5eaaccd191fa7d2849e6dd4210,24.67235028597105,purchase,South America,10.0,5,48,focused,established,25.0,low_risk
2022-08-02 06:50:02,6,0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,0x1a449fb2e65853dcf49451577cae1834b6505693,683.1688869247243,phishing,Europe,192.0,1,27,random,new,100.0,high_risk
2022-01-31 21:41:17,21,0xd651f242d9df253e53183acada0523ee55063d7f,0xec2d86edc26d619054bd327269b6cb3dcd23a365,499.8486754157313,purchase,North America,172.0,1,34,random,new,36.75,low_risk
2022-08-03 19:42:31,19,0x927eb5472ae6124e561287052ba08e71b72ab8c5,0x651ed6aa3fcf9726567183880190c84b52ffde19,532.3354959850066,purchase,South America,10.0,3,62,focused,established,26.25,low_risk
2022-06-26 10:05:54,10,0xbc5b7170946b3c50c5cc2ca79fe505e29f4ffe44,0xdd2a6104563d84dbf28c974c2532c62a2ab0b6ea,439.44686308042634,purchase,Asia,192.168,4,62,focused,established,26.25,low_risk
2022-02-08 17:03:53,17,0x8b488bb5567630e78574cf87afeaa98d76cb846d,0xac8faba6410d0b51c4f5209df09df9df09cb8f8d,524.7085699190179,phishing,Africa,10.0,1,26,random,new,100.0,high_risk
2022-02-19 02:51:46,2,0x07ae54d2cca63499e1b18bd44ef724cd2b1504cc,0xf54bbc643ab9f5d23a995afb9aa0d1f523b5d3dd,247.1996504026988,purchase,Europe,192.0,4,40,focused,established,33.75,low_risk
2022-12-06 20:25:01,20,0xb8f622392d62bf1b4cc825591ed7fafdf8409216,0x691649f8bff990271b207da5b09c7e6e3c9a20b4,685.0334104554754,transfer,Europe,192.0,5,72,focused,established,15.75,low_risk
2022-09-19 00:02:41,0,0xe333e33e170523fee2404976b1d8a59172ad3a52,0xca36b5b4d2116e36c06b015c91a428485a47861b,987.5798382740644,sale,Europe,172.16,7,148,high_value,veteran,84.375,moderate_risk
2022-07-11 23:38:30,23,0x657d302f6215a1e6ac402ea251013b9a30e90fc5,0xa1f214ac84f415a7f70cde1c339f376952f3f787,891.4553343534703,sale,Europe,10.0,7,117,high_value,veteran,62.5,moderate_risk
2022-04-10 19:00:33,19,0xff209e4a1ce114ec3e245cf48fa19eeaff9cec31,0xca22475c4e661dd31340a9d6a7ec669f694ff981,603.8089594195842,sale,Africa,172.0,6,139,high_value,veteran,52.5,low_risk
2022-05-31 12:09:45,12,0x4a9f79d11c8aa1989647fee30c194d53abd4ddb4,0x559b92a49a06bac3e9e2891e6970db6e572ef3cd,680.371915718987,sale,South America,172.16,6,136,high_value,veteran,52.5,low_risk
2022-02-11 02:44:57,2,0xba786f8ea9c1474ee19f8b9792fce16bf25ed6ee,0x347a7c61d655e72cb3230b6b964c52f070d887ef,475.43553507066076,sale,Europe,172.16,8,100,high_value,veteran,70.875,moderate_risk
2022-07-11 03:51:09,3,0xabe13221982d3220a2b61e555e100ebd2edba4e2,0x882e66becb699db65a45f80613995658b2f73150,706.5448417091382,purchase,North America,192.0,3,57,focused,established,42.1875,low_risk
2022-12-06 07:16:52,7,0x22ccdd76da6ea44a34cf71d61a6f664a4efb5e60,0x2db898c7146a79658284d3c1f378b0bd4de02348,746.8630967194797,sale,South America,172.0,7,103,high_value,veteran,62.5,moderate_risk
2022-04-20 02:52:35,2,0x51c0d24ccc5d9b0dd793052cb2d41efde2568056,0x8771d262c0c31da28a8c42b89d8cf3fb8396e6dd,562.8891127901201,sale,Africa,172.0,7,99,high_value,veteran,70.875,moderate_risk
2022-07-14 10:54:32,10,0x2c4fbce6eb44fb7847bd9784c63213eee683a8c8,0x4a31884ed8b745b57e7d59f7454c792c8b1fe5c3,514.0340715625874,purchase,South America,192.0,2,32,random,new,36.75,low_risk
2022-02-08 01:35:41,1,0xbaa4224a73405f75187044191c713b9ede6d3f8c,0xb64d5244310bc31b0b17bbacba340bcd47456e14,750.6702559889075,scam,Africa,192.168,1,20,random,new,100.0,high_risk
2022-06-21 16:36:45,16,0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,864.9808074404481,scam,Asia,192.0,2,34,random,new,100.0,high_risk
2022-04-13 18:34:56,18,0x9de9fc6bb19bf6cc1f68f6c9bc3cf55d0e175b84,0xaa4e0c93fb97f2512be69d454096ce385e25daf3,223.2382934794751,sale,North America,172.16,7,88,high_value,veteran,50.0,low_risk
